imdb_id,title,year,runtime_min,budget,revenue,avg_rating,num_votes,rating,dubious
tt1808440,Rise,2011,75,NULL,NULL,6.8,49,NULL,NULL
tt0107987,Roosters,1993,110,NULL,NULL,6.2,124,NULL,NULL
tt3779028,"Inside Men",2015,130,NULL,62000000,7,4634,NULL,NULL
tt0283641,"Touched by a Killer",2001,87,NULL,NULL,5.3,220,NULL,NULL
tt3105418,"Garden Lovers",2014,73,460000,NULL,7,148,NULL,NULL
tt3550444,Flow,2014,89,NULL,NULL,5.9,720,NULL,NULL
tt2364897,"The Disappointments Room",2016,91,15000000,NULL,4,11594,NULL,NULL
tt3496334,"For Some Inexplicable Reason",2014,96,NULL,NULL,7.4,4914,NULL,NULL
tt2712878,Monsterman,2014,85,NULL,NULL,6.4,278,NULL,NULL
tt2571776,"Jill and Joy",2014,80,NULL,NULL,5.7,261,NULL,NULL
tt3463244,"La buca",2014,90,3200000,752786,5.9,376,NULL,NULL
tt3428308,Tolonen,2014,75,NULL,NULL,6.4,76,NULL,NULL
tt2712884,"Emergency Call: A Murder Mystery",2014,83,NULL,NULL,6.7,223,NULL,NULL
tt2965842,"Raspberry Boat Refugee",2014,94,3200000,NULL,6,1790,NULL,NULL
tt3702706,"Filmed in Supermarionation",2014,119,NULL,NULL,7.5,575,NULL,NULL
tt4033216,"Mafia & Red Tomatoes",2014,100,NULL,NULL,6.2,184,NULL,NULL
tt2184121,Bucle,2012,85,NULL,NULL,5.9,22,NULL,NULL
tt3264240,"Bloody Knuckles",2014,85,NULL,NULL,5.9,336,NULL,NULL
tt1726880,Junk,2012,144,NULL,NULL,5.1,175,NULL,NULL
tt1958043,"The Houses October Built",2014,91,NULL,NULL,5.2,11717,0,0
tt1419346,"Monkey Boy",2009,79,NULL,NULL,5.4,85,NULL,NULL
tt0460943,"The Ritual",2009,114,NULL,NULL,4.1,135,NULL,NULL
tt2403558,"Catch Hell",2014,98,NULL,37166,5.5,3263,NULL,NULL
tt4057916,"Top Cat Begins",2015,89,8000000,4668442,4.3,707,NULL,NULL
tt2006295,"The 33",2015,127,25000000,27972023,6.9,41788,3,1
tt3761706,Korporativ,2014,89,2000000,NULL,2.5,508,NULL,NULL
tt1431045,Deadpool,2016,108,58000000,782837347,8,1254114,1,0
tt5215952,"The Wailing",2016,156,10951000,49851770,7.4,98920,NULL,NULL
tt0041297,"Diese Nacht vergess ich nie",1949,108,NULL,NULL,7,15,NULL,NULL
tt0033674,"The Great American Broadcast",1941,90,NULL,NULL,6.6,305,NULL,NULL
tt0032683,Laddie,1940,70,NULL,NULL,6.4,117,NULL,NULL
tt2513074,"Billy Lynn's Long Halftime Walk",2016,113,40000000,30930984,6.2,25298,NULL,NULL
tt1458169,Kidnap,2017,95,21000000,30718107,5.9,41144,3,1
tt3516184,"Two 4 One",2014,77,NULL,NULL,5.6,152,NULL,NULL
tt3816458,"Dead Rising: Watchtower",2015,118,NULL,NULL,5.2,9935,NULL,NULL
tt4253462,"From Here to Eternity: The Musical",2014,155,NULL,NULL,7.3,91,NULL,NULL
tt2229497,"Wet and Reckless",2013,87,10000,NULL,5.7,200,NULL,NULL
tt0103250,"White Light",1991,90,NULL,NULL,5.2,121,NULL,NULL
tt0116490,Tar,1996,90,NULL,NULL,5.5,34,NULL,NULL
tt3350890,Starve,2014,98,NULL,NULL,4.6,1427,NULL,NULL
tt3384890,"The Magic of Heineken",2014,102,NULL,NULL,6.2,67,NULL,NULL
tt2314036,"Imagine I'm Beautiful",2014,91,NULL,NULL,5.4,304,NULL,NULL
tt1655441,"The Age of Adaline",2015,112,25000000,65663276,7.2,228952,3,0
tt3569326,Hollidaysburg,2014,88,600000,NULL,5.8,1110,NULL,NULL
tt2544472,"Haunting of Cellblock 11",2014,85,NULL,NULL,4.2,889,NULL,NULL
tt3228402,"The Sounds of Science",2001,95,NULL,NULL,7.2,36,NULL,NULL
tt2645188,"The Quiet Hour",2014,85,NULL,NULL,4.6,1823,3,1
tt0249555,"Buster Keaton: The Great Stone Face",1968,93,NULL,NULL,5.8,52,NULL,NULL
tt0067113,"Winged Devils",1972,102,NULL,NULL,4.7,60,NULL,NULL
tt2118624,"The Final Girls",2015,91,NULL,4500000,6.5,57273,3,0
tt3765326,"Warsaw 44",2014,130,6283170,NULL,6.6,7330,NULL,NULL
tt0361561,"Ekstase - Der Prozeß gegen die Satansmädchen",1979,93,NULL,NULL,5.7,36,NULL,NULL
tt3203606,Trumbo,2015,124,15000000,8235661,7.4,87625,3,1
tt1644669,"The Levenger Tapes",2013,86,NULL,NULL,4.2,1193,NULL,NULL
tt3126460,"The Boy with the Golden Pants",2014,99,NULL,NULL,5.4,960,NULL,NULL
tt0068464,"The Black Decameron",1972,98,NULL,NULL,5.6,94,NULL,NULL
tt0069937,"For Love One Dies",1972,91,NULL,NULL,6.4,42,NULL,NULL
tt3560546,"Dead Girls",2014,91,NULL,NULL,3.2,258,3,0
tt0153487,"Valeria dentro e fuori",1972,88,NULL,NULL,5.8,88,NULL,NULL
tt2866824,"Tiger Orange",2014,75,NULL,NULL,6.5,1646,NULL,NULL
tt0066948,1870,1972,116,NULL,NULL,6.3,123,NULL,NULL
tt0068259,"The Ribald Decameron",1972,100,NULL,NULL,4.5,56,NULL,NULL
tt3261302,"Dinosaur Island",2014,82,12000000,39296,3.7,2270,NULL,NULL
tt3420108,"Gooische vrouwen 2",2014,106,NULL,NULL,5.9,1857,NULL,NULL
tt3824412,Results,2015,105,NULL,104507,5.5,7987,NULL,NULL
tt0264079,"Tainah, an Amazon Adventure",2000,90,NULL,NULL,5.3,522,NULL,NULL
tt1941516,"Ending Note: Death of a Japanese Salaryman",2011,90,NULL,NULL,7.4,111,NULL,NULL
tt0026041,"The Affair of Susan",1935,62,NULL,NULL,6.5,36,NULL,NULL
tt0068209,"Anche se volessi lavorare, che faccio?",1972,99,NULL,NULL,5.3,114,NULL,NULL
tt0035676,"Beyond the Last Frontier",1943,60,NULL,NULL,5.7,50,NULL,NULL
tt4008606,Hockney,2014,112,NULL,NULL,6.8,439,NULL,NULL
tt2318268,Mantervention,2014,98,NULL,NULL,4.8,1186,NULL,NULL
tt0032448,"Escape to Glory",1940,64,NULL,NULL,6.5,68,NULL,NULL
tt0327469,"Barrio Wars",2002,86,NULL,NULL,5.1,75,NULL,NULL
tt4046784,"Maze Runner: The Scorch Trials",2015,131,61000000,312296056,6.3,307818,3,0
tt2788732,"Pete's Dragon",2016,102,65000000,143695338,6.7,64433,3,0
tt0387973,"Debating Robert Lee",2004,108,450000,NULL,5.7,242,NULL,NULL
tt1572306,"Don't Blink",2014,92,NULL,NULL,4.9,7736,NULL,NULL
tt2480916,"In Between Songs",2014,86,NULL,NULL,7.9,23,NULL,NULL
tt3677412,"An Open Secret",2014,99,NULL,NULL,7.3,2606,NULL,NULL
tt0407874,"Hollywood Without Make-Up",1963,50,NULL,NULL,7.2,491,NULL,NULL
tt0484253,"The Lights of Asakusa",1937,104,NULL,NULL,6.7,56,NULL,NULL
tt3636528,Vincent,2014,78,NULL,NULL,6.2,899,NULL,NULL
tt3202098,"Lou! Journal infime",2014,104,6113859,1581125,6.1,712,NULL,NULL
tt0205940,Flushed,1997,NULL,NULL,NULL,4.8,170,NULL,NULL
tt3683398,"Don't Look Back",2014,85,NULL,NULL,5.3,440,NULL,NULL
tt1293660,"A Road to Mecca: The Journey of Muhammad Asad",2008,92,NULL,NULL,8,96,NULL,NULL
tt2718442,"The King's Surrender",2014,107,NULL,NULL,6.6,738,NULL,NULL
tt0044963,"New Faces",1954,99,NULL,NULL,5.3,222,NULL,NULL
tt0395441,"Aging Out",2004,85,NULL,NULL,8.1,55,NULL,NULL
tt2402619,"Hit by Lightning",2014,89,NULL,NULL,5.1,1784,NULL,NULL
tt3907674,"Pelican Dreams",2014,80,NULL,NULL,6.9,171,NULL,NULL
tt2872570,"On Any Sunday: The Next Chapter",2014,90,NULL,NULL,7.1,456,NULL,NULL
tt2825768,"The Outrageous Sophie Tucker",2014,96,NULL,NULL,7.2,133,NULL,NULL
tt1639397,"Once Upon a Time in Queens",2013,98,NULL,NULL,5.9,613,NULL,NULL
tt3248988,"The Light of Freedom",2013,124,NULL,NULL,4.6,65,NULL,NULL
tt3774870,Afterlife,2014,93,NULL,NULL,7,933,NULL,NULL
tt3635712,Invasión,2014,94,NULL,NULL,6.8,122,NULL,NULL
tt3560492,"Pale Moon",2014,126,NULL,NULL,6.8,1056,NULL,NULL
tt2452200,"Son of a Gun",2014,108,12000000,660241,6.4,31061,NULL,NULL
tt0054806,"The Devil's Agent",1962,77,NULL,NULL,5.9,147,NULL,NULL
tt3474600,"Little Forest: Summer/Autumn",2014,111,NULL,NULL,7.6,4047,NULL,NULL
tt1270114,"Saints and Soldiers: The Void",2014,94,780000,NULL,5.3,2864,NULL,NULL
tt0409866,"Satan's Sword",1960,106,NULL,NULL,6.6,347,NULL,NULL
tt3207160,Misfire,2014,90,NULL,NULL,3.1,867,NULL,NULL
tt3294200,"The Falling",2014,102,952707,NULL,5.3,8780,3,0
tt3706352,"All the Old Knives",2022,101,NULL,NULL,6.2,32082,NULL,NULL
tt3991412,"The 9th Life of Louis Drax",2016,108,NULL,NULL,6.3,15786,1,0
tt1871257,Default,2014,88,750000,NULL,4.4,283,NULL,NULL
tt2070793,"Ride Report",2014,90,NULL,NULL,7.7,19,NULL,NULL
tt0070026,"Colpo grosso... grossissimo... anzi probabile",1972,93,NULL,NULL,5.2,39,NULL,NULL
tt2512236,"Rumors of Wars",2014,89,1000000,NULL,4.4,608,NULL,NULL
tt3252360,"The Runner from Ravenshead",2010,81,NULL,NULL,6.3,122,NULL,NULL
tt0032311,"Carolina Moon",1940,64,NULL,NULL,6.2,91,NULL,NULL
tt2266781,"Magical Universe",2013,80,NULL,NULL,7.2,878,NULL,NULL
tt0193715,"Love at Sea",1965,77,NULL,NULL,7.3,990,NULL,NULL
tt0097930,"Murder Story",1989,89,NULL,NULL,5.2,245,NULL,NULL
tt4214614,"Kings of Kallstadt",2014,92,NULL,NULL,6.4,61,NULL,NULL
tt3784160,"Valley Uprising",2014,103,NULL,NULL,8.1,6697,NULL,NULL
tt2494362,"Bone Tomahawk",2015,132,1800000,475846,7.1,140135,NULL,NULL
tt0023255,"My Pal, the King",1932,74,NULL,NULL,6.5,57,NULL,NULL
tt4141260,"Gangster Payday",2014,97,NULL,NULL,5.7,253,NULL,NULL
tt3950078,"The Taking of Tiger Mountain",2014,141,NULL,141654055,6.4,3568,NULL,NULL
tt3469592,"Rise of the Legend",2014,131,NULL,30932534,6.4,4716,NULL,NULL
tt2669212,"Dirty Singles",2014,80,NULL,NULL,5.9,92,NULL,NULL
tt3458254,"Patient Zero",2018,93,NULL,NULL,4.6,11194,1,0
tt0969299,Misbehaviour,2008,95,NULL,NULL,3,156,NULL,NULL
tt3752766,"Mermaid's Song",2015,88,NULL,NULL,4.5,414,NULL,NULL
tt3558642,"Nativity 3: Dude, Where's My Donkey?!",2014,109,NULL,NULL,3.7,2422,NULL,NULL
tt2075318,#Stuck,2014,83,NULL,NULL,5.6,1329,NULL,NULL
tt3826814,"The Tree",2014,90,NULL,NULL,6.1,137,NULL,NULL
tt0227071,"Pink Tush Girl: Proposal Strategy",1980,88,NULL,NULL,4.5,52,NULL,NULL
tt1580427,"Saturday Night",2010,90,NULL,NULL,7.1,598,NULL,NULL
tt0087487,"Warrior Women",1981,89,NULL,NULL,4.7,60,NULL,NULL
tt3985434,"On a marché sur Bangkok",2014,93,NULL,NULL,4.4,491,NULL,NULL
tt3571904,"The Go-Go Boys: The Inside Story of Cannon Films",2014,88,NULL,NULL,6.5,674,NULL,NULL
tt0045084,"The Inspector-General",1952,132,NULL,NULL,7.6,318,NULL,NULL
tt4105466,War,2014,106,NULL,NULL,6.6,295,NULL,NULL
tt3722118,"God the Father",2014,101,NULL,NULL,5.1,732,NULL,NULL
tt0164204,"Tochka, tochka, zapyataya...",1972,84,NULL,NULL,6.9,184,NULL,NULL
tt0062940,"1001 Nights",1968,92,NULL,NULL,5.2,140,NULL,NULL
tt0064157,"Bloody Che Contra",1968,88,NULL,NULL,5.2,142,NULL,NULL
tt1950235,"Let It Snow",2019,92,NULL,NULL,5.9,27053,NULL,NULL
tt4027270,"The Crossing 2",2015,131,NULL,NULL,6.1,1531,NULL,NULL
tt0109235,"Back to Back, Face to Face",1994,148,NULL,NULL,8.2,923,NULL,NULL
tt0108360,"Tomcat: Dangerous Desires",1993,85,NULL,NULL,3.8,354,NULL,NULL
tt3407316,"The Man from Oran",2014,128,NULL,NULL,6.9,217,NULL,NULL
tt2751310,"Sex Ed",2014,92,NULL,NULL,5.6,5924,3,1
tt4074502,"Dark Star: HR Gigers Welt",2014,95,NULL,NULL,6.9,1375,NULL,NULL
tt0038802,"One More Tomorrow",1946,87,NULL,NULL,6.5,642,NULL,NULL
tt0199444,"Satan's Sword II",1960,90,NULL,NULL,6.5,229,NULL,NULL
tt0134061,"War of the Zombies",1964,98,NULL,NULL,4.6,223,NULL,NULL
tt0068463,"Decameron proibitissimo (Boccaccio mio statte zitto)",1972,92,NULL,NULL,4.9,78,NULL,NULL
tt4026914,Underdog,2014,97,NULL,NULL,6.2,929,NULL,NULL
tt0048594,"The Second Greatest Sex",1955,87,NULL,NULL,5.2,160,NULL,NULL
tt3509804,"The Word",2014,97,NULL,NULL,5,541,NULL,NULL
tt2846292,"The Midnight Horror Show",2014,81,NULL,NULL,3.2,719,NULL,NULL
tt3969512,"Hole in the Wall",2014,79,10000,NULL,4.2,75,NULL,NULL
tt3646058,"The Load",2017,94,NULL,NULL,6.7,425,NULL,NULL
tt4474302,Perdidos,2014,93,NULL,NULL,4.1,331,NULL,NULL
tt4459912,Honeymoon,2015,96,NULL,NULL,4.8,1184,NULL,NULL
tt4273104,"Made in Bangkok",2015,75,NULL,NULL,7.3,174,NULL,NULL
tt3704416,"Digging for Fire",2015,85,NULL,NULL,5.8,7129,NULL,NULL
tt0036625,"Barbary Coast Gent",1944,87,NULL,NULL,6.2,226,NULL,NULL
tt0366276,"Calcutta Mail",2003,128,NULL,NULL,5.7,560,NULL,NULL
tt3606838,"Forbidden Films",2014,94,NULL,NULL,6.9,233,NULL,NULL
tt0058321,Malamondo,1964,110,NULL,NULL,6.4,70,NULL,NULL
tt0059684,"Seven Slaves Against the World",1964,96,NULL,NULL,5.8,82,NULL,NULL
tt0200124,"Shaolin Chastity Kung Fu",1981,90,NULL,NULL,6,137,NULL,NULL
tt1778338,"The Culture High",2014,120,NULL,NULL,8.2,3804,NULL,NULL
tt1542971,Vikingo,2009,90,NULL,NULL,6.7,96,NULL,NULL
tt1059317,Sophomore,2012,98,NULL,NULL,4.7,207,NULL,NULL
tt3063462,"If I Had Wings",2013,89,NULL,NULL,7,1685,NULL,NULL
tt2304459,"23 Blast",2014,98,NULL,NULL,6.5,2684,NULL,NULL
tt3802668,"Govindudu Andari Vaadele",2014,160,NULL,NULL,5.7,3194,NULL,NULL
tt3660770,"Monkey Kingdom",2015,81,NULL,16661077,7.2,4343,NULL,NULL
tt3253624,"Soaked in Bleach",2015,90,NULL,NULL,7.3,11836,NULL,NULL
tt3833744,"Becoming Me",2014,75,NULL,NULL,6.3,49,NULL,NULL
tt0204515,"The Woman Vampire",1959,78,NULL,NULL,5.8,225,NULL,NULL
tt2993406,"Eyes of a Thief",2014,98,NULL,NULL,6.5,535,NULL,NULL
tt2417834,"A Leading Man",2013,96,NULL,NULL,7.1,67,NULL,NULL
tt0059862,"Revenge of the Gladiators",1964,105,NULL,NULL,6.2,76,NULL,NULL
tt0058377,"The Monster of the Opera",1964,84,NULL,NULL,5.3,350,NULL,NULL
tt4040086,"VeggieTales: Beauty and the Beet",2014,57,NULL,NULL,6.5,139,NULL,NULL
tt0233199,"America Is Hard to See",1970,90,NULL,NULL,6.9,41,NULL,NULL
tt0109469,"Confessions of a Hitman",1994,93,NULL,NULL,5.4,150,NULL,NULL
tt3874544,"The Boss Baby",2017,97,125000000,527965936,6.3,158355,1,0
tt2298394,"Free the Nipple",2013,78,937000,NULL,4.1,1984,NULL,NULL
tt2937696,"Everybody Wants Some!!",2016,117,10000000,3400278,6.9,64272,0,0
tt3512282,"Snow on the Blades",2014,119,NULL,NULL,6.7,291,NULL,NULL
tt2701772,"Kingdom Come",2014,97,3000000,NULL,4.3,1467,NULL,NULL
tt0023658,"Servant's Entrance",1932,100,NULL,NULL,6.1,163,NULL,NULL
tt0199890,"The Demon of Mount Oe",1960,114,NULL,NULL,6.5,303,NULL,NULL
tt0030111,"Expensive Husbands",1937,62,NULL,NULL,5,162,NULL,NULL
tt3698408,"Coming Soon",2014,134,NULL,NULL,7.3,37282,NULL,NULL
tt0058573,"Seven from Thebes",1964,88,NULL,NULL,6,40,NULL,NULL
tt0060436,"La fuga",1965,92,NULL,NULL,6.1,116,NULL,NULL
tt1826956,"Operation Ragnarok",2018,103,2400000,NULL,3.1,737,NULL,NULL
tt4157220,Iris,2014,79,NULL,NULL,7.1,4767,NULL,NULL
tt2302579,"Do You Really Want to Know?",2012,72,NULL,NULL,8.5,49,NULL,NULL
tt4162132,"Smeshannye chuvstva",2014,100,2000000,NULL,3.8,172,NULL,NULL
tt1929178,"Hollywood Banker",2014,82,NULL,NULL,7.2,313,NULL,NULL
tt2072230,"Attack on Titan Part 1",2015,98,NULL,30810658,5,16545,NULL,NULL
tt3764194,"Unique Brothers",2014,89,NULL,NULL,5.6,920,NULL,NULL
tt0021109,Mamba,1930,78,NULL,NULL,5.5,132,NULL,NULL
tt4009460,"Saving Christmas",2014,79,500000,2783970,1.3,17370,NULL,NULL
tt3262990,"Brotherly Love",2015,89,1900000,NULL,6.5,2250,NULL,NULL
tt0058728,"Full Hearts and Empty Pockets",1964,88,NULL,NULL,5.6,60,NULL,NULL
tt0058031,"Woman Is a Wonderful Thing",1964,90,NULL,NULL,6.1,50,NULL,NULL
tt2640460,"Queen of the Mountains",2014,135,1400000,NULL,6.5,3558,NULL,NULL
tt2990756,"Sound of Redemption: The Frank Morgan Story",2014,84,NULL,NULL,6.8,48,NULL,NULL
tt2503944,Burnt,2015,101,20000000,36606743,6.6,142873,NULL,NULL
tt4123262,"Days of My Youth",2014,62,NULL,NULL,7.2,145,NULL,NULL
tt2190467,Safelight,2015,84,NULL,NULL,5.9,2201,NULL,NULL
tt2555302,"Matt Shepard Is a Friend of Mine",2014,89,NULL,NULL,7.6,1653,NULL,NULL
tt0247512,"The Medicine Show",2001,102,NULL,NULL,6.6,324,NULL,NULL
tt2965466,"Last Shift",2014,88,NULL,NULL,5.8,27705,3,0
tt3673764,"Princess Jellyfish",2014,126,NULL,NULL,6.2,427,NULL,NULL
tt3722248,"Austin to Boston",2014,72,NULL,NULL,7.1,777,NULL,NULL
tt2088865,"Little White Lie",2014,65,NULL,NULL,7.2,1041,NULL,NULL
tt2674426,"Me Before You",2016,110,20000000,207945075,7.4,335342,3,0
tt3682448,"Bridge of Spies",2015,142,40000000,165478348,7.6,344530,1,0
tt1524930,Vacation,2015,99,31000000,104400000,6.2,132783,3,0
tt3530002,"The Night Before",2015,101,25000000,52395996,6.4,90343,NULL,NULL
tt0032620,"I Was an Adventuress",1940,81,NULL,NULL,6.8,456,NULL,NULL
tt3765892,"Trophy Heads",2014,87,NULL,NULL,4.9,587,NULL,NULL
tt3397918,"Harbinger Down",2015,82,NULL,NULL,4.6,7608,3,0
tt2463154,Posthumous,2014,94,NULL,18091,5.7,1920,NULL,NULL
tt0050753,"March's Child",1958,109,NULL,NULL,6.5,177,NULL,NULL
tt0054827,"Drei weiße Birken",1961,88,NULL,NULL,4.2,38,NULL,NULL
tt3558546,"Carb-Loaded: A Culture Dying to Eat",2014,75,NULL,NULL,7.4,297,NULL,NULL
tt3949586,Plague,2014,89,200000,NULL,4.4,2849,NULL,NULL
tt9663168,"The Devil Conspiracy",2022,111,NULL,NULL,4.6,5180,NULL,NULL
tt3421780,"Tamo Junto",2016,96,NULL,NULL,5.6,168,NULL,NULL
tt3877674,"Men & Chicken",2015,104,NULL,4765472,6.7,15975,1,0
tt0048331,"The Magnificent Matador",1955,94,NULL,NULL,5.6,279,NULL,NULL
tt0122670,"Jack of All Trades, Master of None",1963,80,NULL,NULL,8.2,1380,NULL,NULL
tt3790012,"3 Beauties",2014,97,NULL,NULL,6.3,268,NULL,NULL
tt3068194,"Love & Friendship",2016,90,3000000,21401949,6.4,27707,3,0
tt0282184,Stakaman,2001,100,NULL,NULL,5.4,544,NULL,NULL
tt3248132,"Morning Star",2014,90,3000000,NULL,2.7,451,NULL,NULL
tt3024964,Dance-Off,2014,95,NULL,NULL,4.5,928,NULL,NULL
tt2545936,"Jake's Road",2019,85,300,NULL,4,266,NULL,NULL
tt3451720,Francofonia,2015,88,NULL,NULL,6.6,3130,NULL,NULL
tt3398066,"Christian Mingle",2014,103,650000,25480,4.2,2047,NULL,NULL
tt0191097,"Dracula of Exarcheia",1983,87,NULL,NULL,6.3,1079,NULL,NULL
tt1562918,"Wedding Day",2012,85,350000,NULL,2.6,181,NULL,NULL
tt0058651,"The Three Avengers",1964,97,NULL,NULL,5.5,91,NULL,NULL
tt2515656,"Bad vs Worse",2012,114,6000,NULL,3.7,143,NULL,NULL
tt3699692,"Dude Bro Party Massacre III",2015,91,NULL,NULL,6,2860,NULL,NULL
tt2461520,"Man Down",2015,90,NULL,167085,6,11897,NULL,NULL
tt1860357,"Deepwater Horizon",2016,107,110000000,121790376,7.1,199567,2,0
tt0120095,Tinseltown,1997,85,NULL,NULL,4.6,318,NULL,NULL
tt1942113,"The Roommate (II)",2010,90,NULL,NULL,4.2,31,NULL,NULL
tt1773690,"Sodium Party",2013,83,NULL,NULL,3.7,138,NULL,NULL
tt0130087,"La loba",1965,78,NULL,NULL,6.3,175,NULL,NULL
tt4168182,Vypusknoy,2014,90,NULL,NULL,3.5,487,NULL,NULL
tt0022674,"Beyond the Rockies",1932,54,NULL,NULL,5.5,131,NULL,NULL
tt0029591,"It Was I",1937,72,NULL,NULL,6.5,49,NULL,NULL
tt4034414,"Whistle Blower",2014,113,NULL,NULL,6.8,685,NULL,NULL
tt0288784,"Rajathi Raja",1989,137,NULL,NULL,6.8,423,NULL,NULL
tt0072153,"Shoot It Black, Shoot It Blue",1974,93,NULL,NULL,7.1,68,NULL,NULL
tt2887780,"Citizen Autistic",2013,58,NULL,NULL,7.2,23,NULL,NULL
tt3380264,"Kill Dil",2014,127,6431385,8376879,4.5,4726,NULL,NULL
tt3505812,"Revelation Road: The Black Rider",2014,112,NULL,NULL,5.2,954,NULL,NULL
tt3524792,"The Furthest End Awaits",2014,118,NULL,NULL,7,312,NULL,NULL
tt3421246,"Black & White: The Dawn of Justice",2014,126,NULL,NULL,5.6,733,NULL,NULL
tt3621802,"Death in Buenos Aires",2014,90,26000000,NULL,5.8,2474,NULL,NULL
tt0027056,"Pillars of Society",1935,85,NULL,NULL,6.6,200,NULL,NULL
tt4046282,"An Alternative Reality: The Football Manager Documentary",2014,72,NULL,NULL,6.7,889,NULL,NULL
tt2620254,Victims,2013,105,397481,NULL,4.9,301,NULL,NULL
tt3328050,"Moving from Emptiness: The Life and Art of a Zen Dude",2014,69,NULL,NULL,8.7,28,NULL,NULL
tt0266824,"The Painting",2001,97,NULL,NULL,6,335,NULL,NULL
tt2193450,"The Thing on the Doorstep",2014,89,NULL,NULL,3.8,312,NULL,NULL
tt4569240,"A Monster with a Thousand Heads",2015,74,NULL,NULL,6.5,1232,NULL,NULL
tt4457020,"El Jeremías",2015,95,NULL,NULL,7.2,1444,NULL,NULL
tt3057572,"Of Mind and Music",2014,98,NULL,NULL,7,492,NULL,NULL
tt0499305,Firefly,1975,73,NULL,NULL,7,2182,NULL,NULL
tt4110972,Vellimoonga,2014,129,420000,3700000,7.6,2742,NULL,NULL
tt4219130,"Psycho-Pass: The Movie",2015,113,NULL,NULL,7.1,5056,NULL,NULL
tt0099107,Barroco,1989,108,NULL,NULL,6.8,105,NULL,NULL
tt4047350,"The Hacker Wars",2014,91,NULL,NULL,6.4,2005,NULL,NULL
tt0110356,"Linda Sara",1994,107,NULL,NULL,7.7,120,NULL,NULL
tt0145816,Hellé,1972,95,NULL,NULL,6,161,NULL,NULL
tt3700852,"Gurov and Anna",2014,100,NULL,NULL,5.6,312,NULL,NULL
tt3069954,Soekarno,2013,137,799749,1771751,6.9,624,NULL,NULL
tt2521700,Simshar,2014,101,NULL,NULL,6.6,344,NULL,NULL
tt3341718,"The Lies of the Victors",2014,112,NULL,NULL,5.6,418,NULL,NULL
tt0026206,"Chinatown Squad",1935,75,NULL,NULL,6.3,83,NULL,NULL
tt0116723,"Judge & Jury",1996,98,NULL,NULL,4.1,293,NULL,NULL
tt3322892,XX,2017,80,NULL,55668,4.6,12896,NULL,NULL
tt3684484,"Fatal Frame",2014,104,NULL,NULL,5.7,769,NULL,NULL
tt3898504,"Persona3 the Movie #2 Midsummer Knight's Dream",2014,93,NULL,1496692,6.8,795,NULL,NULL
tt3499870,"La pazza della porta accanto: Conversazione con Alda Merini",2013,52,NULL,NULL,6.5,32,NULL,NULL
tt2338151,PK,2014,153,13000000,118920000,8.1,222869,2,0
tt0197790,"Questo sporco mondo meraviglioso",1971,90,NULL,NULL,4.5,25,NULL,NULL
tt3620418,"Boy 7",2015,90,NULL,NULL,5.8,2530,NULL,NULL
tt1837613,"Northern Soul",2014,102,NULL,NULL,6.4,4460,NULL,NULL
tt3466248,"How to Save Us",2014,78,20000,NULL,4.7,898,NULL,NULL
tt4040896,"Paco de Lucía: A Journey",2014,95,NULL,NULL,7.6,288,NULL,NULL
tt4077768,"Everlasting Love",2014,69,NULL,NULL,4.9,435,NULL,NULL
tt4078672,"Buoni a nulla",2014,87,NULL,341470,6,307,NULL,NULL
tt3485192,"Fashion King",2014,114,NULL,NULL,5.3,419,NULL,NULL
tt3655374,"Dairy Philosopher",2014,109,NULL,4080294,6.6,5564,NULL,NULL
tt4119270,1989,2014,97,NULL,NULL,7.5,270,NULL,NULL
tt0181600,"A Matter of Earnestness",1965,89,NULL,NULL,8.2,1632,NULL,NULL
tt0331042,"The Utopian Society",2003,93,NULL,NULL,4.6,246,NULL,NULL
tt2076346,"Teacher of the Year",2014,82,NULL,NULL,5.3,1546,NULL,NULL
tt0106281,"Angelochek sdelay radost",1993,88,NULL,NULL,6.5,77,NULL,NULL
tt4137902,"Dark Horse",2000,85,NULL,NULL,7.3,1374,NULL,NULL
tt4203200,Socialphobia,2014,100,NULL,NULL,6.4,587,NULL,NULL
tt3098754,"Common Denominator",2014,78,NULL,NULL,6.5,2219,NULL,NULL
tt3704008,"Of Men and War",2014,142,NULL,NULL,6.9,178,NULL,NULL
tt2521436,"At Preston Castle",2014,83,NULL,NULL,3.6,1281,NULL,NULL
tt2358887,Aluna,2012,89,NULL,NULL,7.4,186,NULL,NULL
tt2048824,"Old Fashioned",2014,115,600000,1914090,5.1,2230,NULL,NULL
tt3268288,"A Reunion",2014,79,NULL,NULL,5.3,273,NULL,NULL
tt2308822,"Chemical Peel",2014,95,20000,NULL,4.9,840,NULL,NULL
tt3772364,"Maria, Leonora, Teresa",2014,103,NULL,NULL,5.2,152,NULL,NULL
tt0063421,"La pecora nera",1968,107,NULL,NULL,6.4,88,NULL,NULL
tt0074204,"The Big Boss Part II",1976,119,NULL,NULL,5.7,167,NULL,NULL
tt4038966,"My Love, My Bride",2014,111,NULL,NULL,6.4,902,NULL,NULL
tt0044781,"Just This Once",1952,90,NULL,NULL,6.2,512,NULL,NULL
tt0044861,"Lydia Bailey",1952,89,NULL,NULL,6.4,256,NULL,NULL
tt1274586,"Dying of the Light",2014,94,15000000,NULL,4.5,12183,NULL,NULL
